costF,latencyF,dist,time
1707,1861.66722666667,1262.89883431381,2.15300000000002
1161,3050.057,1631.77577375455,2.15300000000002
725,4583.06873333333,2320.02931093864,2.15300000000002
2440,400.41944,1236.31870162288,2.15300000000002
1188,2968.287,1598.59873908128,2.15300000000002
1590,2198.81136,1356.73057355404,2.15300000000002
1508,2373.48493333333,1406.01340043048,2.15300000000002
1621,1921.8405,1257.09107739259,2.15300000000002
1181,3215.86793333333,1712.93370892174,2.15300000000002
1548,2322.4524,1395.53655902181,2.15300000000002
1389,2594.46798,1471.44360232097,2.15300000000002
857,4050.05986666667,2069.86919415117,2.15300000000002
2422,553.21912,1242.18913563249,2.15300000000002
2091,931.454933333333,1144.54022349927,2.15300000000002
1137,3712.8949,1941.54304217329,2.15300000000002
1812,1826.43122666667,1286.38981511662,2.15300000000002
965,3878.1094,1998.18402045259,2.15300000000002
1851,1982.26593333333,1356.05855611528,2.15300000000002
593,5022.1562,2528.52238951915,2.15300000000002
1804,1684.30598,1234.02822437979,2.15300000000002
2136,1107.24152,1202.96298609017,2.15300000000002
2006,1169.62076666667,1161.03926912679,2.15300000000002
708,4462.903,2259.35650061079,2.15300000000002
791,4469.5502,2269.50214751606,2.15300000000002
1946,1815.52402666667,1330.69939236891,2.15300000000002
711,4788.9974,2420.74457023076,2.15300000000002
2163,1046.70882666667,1201.4749651805,2.15300000000002
1949,1334.2154,1180.96694847878,2.15300000000002
