costF,latencyF,dist,time
1146,2930.70226666667,1573.39853310002,1.99600000000009
1477,2558.23986,1477.00035386699,1.99600000000009
1876,1639.97698666667,1245.88327270217,1.99600000000009
2290,599.207013333333,1183.54858844365,1.99600000000009
611,4835.2845,2436.86772291503,1.99600000000009
723,4170.9845,2116.59164101393,1.99600000000009
2163,766.98618,1147.47949876141,1.99600000000009
735,4375.6717,2218.48641116984,1.99600000000009
2221,838.5998,1187.02260136023,1.99600000000009
729,4690.91213333333,2373.6099954844,1.99600000000009
1795,1812.83446666667,1275.57769300175,1.99600000000009
2230,763.992793333333,1178.62048474745,1.99600000000009
947,4111.491,2109.57147562491,1.99600000000009
1712,2211.04446666667,1398.18289518729,1.99600000000009
2153,1085.6348,1205.61311362425,1.99600000000009
593,5022.1562,2528.52238951915,1.99600000000009
1068,3193.31133333333,1683.58703900297,1.99600000000009
940,3859.414,1986.11910666229,1.99600000000009
