costF,latencyF,dist,time
1183,2775.9786,1508.76987871394,2.154
1596,2157.36696666667,1341.7757104733,2.154
1953,1671.92736,1285.45226448871,2.154
1813,1827.96516666667,1287.28645321726,2.154
1484,2090.8593,1281.98562905328,2.154
1693,2114.08246666667,1354.21505639498,2.154
1360,2484.55766666667,1416.21209560857,2.154
1269,2571.39326666667,1433.73849880816,2.154
1314,2538.0562,1429.01410720455,2.154
2170,919.503933333333,1178.38740270501,2.154
832,3887.4453,1987.74086342335,2.154
1129,3409.91206666667,1795.97754039401,2.154
2170,1186.8302,1236.67557625596,2.154
2226,702.8917,1167.16887616241,2.154
857,4739.3114,2408.08645744759,2.154
2187,598.36498,1133.68973371139,2.154
510,5587.367,2805.29722100391,2.154
2263,745.420893333333,1191.30404475703,2.154
2143,1021.29832,1186.96032562538,2.154
2039,1182.4821,1178.53562916235,2.154
2150,1149.15256,1218.9187427957,2.154
797,4597.3062,2332.93984580392,2.154
