costF,latencyF,dist,time
1690,1261.11176,1054.33662451922,2.18399999999997
1115,2598.67686666667,1413.89059489662,2.18399999999997
1579,1392.6548,1052.7022836447,2.18399999999997
1416,2216.25886666667,1314.99613726416,2.18399999999997
1520,2065.23253333333,1282.14521571646,2.18399999999997
1280,2544.0486,1423.95428992313,2.18399999999997
1970,1309.65842666667,1182.80442112581,2.18399999999997
2101,846.1877,1132.50106221046,2.18399999999997
1699,2739.94316,1611.97778520912,2.18399999999997
2029,1147.16509333333,1165.42146360903,2.18399999999997
867,4243.679,2165.66966866146,2.18399999999997
1300,3282.6834,1765.3618824929,2.18399999999997
2174,719.830476666667,1145.03623470375,2.18399999999997
2020,1615.83548,1293.37971014189,2.18399999999997
2023,1623.12809333333,1296.8301553565,2.18399999999997
1278,3149.81746,1699.60539768212,2.18399999999997
758,4781.975,2420.8391572255,2.18399999999997
2240,568.13198,1155.46245576162,2.18399999999997
628,4989.497,2514.43156165608,2.18399999999997
2265,670.34366,1181.05732529185,2.18399999999997
727,4874.7278,2464.32039942521,2.18399999999997
1911,1132.82963333333,1110.76820018379,2.18399999999997
1889,1790.8662,1301.49171590741,2.18399999999997
1964,1189.30466,1148.01367307817,2.18399999999997
1279,3179.5569,1713.57981141364,2.18399999999997
972,4103.271,2108.4127264035,2.18399999999997
2344,534.54034,1202.08874205353,2.18399999999997
949,4181.825,2144.07680194909,2.18399999999997
