costF,latencyF,dist,time
1324,2107.33213333333,1244.36979232253,2.12699999999995
1117,2628.69233333333,1428.08546517054,2.12699999999995
1529,2032.01786666667,1271.50871118256,2.12699999999995
995,2648.339,1414.54272283669,2.12699999999995
1274,2110.66806666667,1232.67956984433,2.12699999999995
1248,2285.6796,1302.09784903595,2.12699999999995
1971,1047.8203,1116.10577243961,2.12699999999995
1953,1076.06826666667,1114.91388843791,2.12699999999995
1927,1224.64322666667,1141.60851790583,2.12699999999995
1251,3309.64273333333,1769.09129373714,2.12699999999995
1164,3420.60673333333,1806.61606492119,2.12699999999995
1676,2014.1908,1310.14699354735,2.12699999999995
1716,1954.93041333333,1300.6160964112,2.12699999999995
1616,2265.073,1391.22353481827,2.12699999999995
2295,642.87272,1191.67008166273,2.12699999999995
1147,3517.99926666667,1850.13025489202,2.12699999999995
1825,1492.17619333333,1178.68727743524,2.12699999999995
920,4154.50566666667,2127.57592898382,2.12699999999995
2399,404.39792,1216.42289908776,2.12699999999995
1999,960.642493333333,1108.92233722629,2.12699999999995
2376,476.81484,1211.6856431893,2.12699999999995
621,5086.671,2562.21890469184,2.12699999999995
739,4519.8116,2289.91363917368,2.12699999999995
848,4347.9902,2214.95613835218,2.12699999999995
926,3968.3486,2037.47801283363,2.12699999999995
2167,704.938106666667,1139.38873241651,2.12699999999995
2104,972.097933333333,1158.85615932165,2.12699999999995
