costF,latencyF,dist,time
1385,2640.881,1491.01286514914,2.09400000000005
1736,2078.27373333333,1353.96803051838,2.09400000000005
1174,3452.16113333333,1823.16294461694,2.09400000000005
2329,682.00896,1213.40195540475,2.09400000000005
2180,795.646613333333,1160.32899788258,2.09400000000005
829,4430.815,2253.85018159066,2.09400000000005
947,3832.945,1974.09956518314,2.09400000000005
640,4468.5972,2257.09774577043,2.09400000000005
2225,757.172693333333,1175.15270151688,2.09400000000005
2247,843.750593333333,1200.09625278041,2.09400000000005
935,3666.45986666667,1891.90069466379,2.09400000000005
2006,1121.52673333333,1149.11468243833,2.09400000000005
1581,2336.96153333333,1410.75779355278,2.09400000000005
746,4550.75586666667,2305.74797831425,2.09400000000005
803,4092.2922,2085.16572783681,2.09400000000005
1600,2347.1974,1420.32880300362,2.09400000000005
2102,988.640893333333,1161.44466247546,2.09400000000005
816,4230.33486666667,2154.15813510381,2.09400000000005
1607,2238.8416,1377.93874227871,2.09400000000005
1354,2966.15586666667,1630.29112625331,2.09400000000005
2063,1641.53948,1318.20150815407,2.09400000000005
1045,3531.8365,1841.59537241031,2.09400000000005
