costF,latencyF,dist,time
2123,989.59672,1171.15655104631,2.15599999999995
1686,1946.58152,1287.61170525177,2.15599999999995
1695,2149.33182666667,1368.63547932989,2.15599999999995
1943,1209.89173333333,1144.45259910452,2.15599999999995
1456,3033.74686666667,1682.52459499184,2.15599999999995
2080,979.585666666667,1149.56383884702,2.15599999999995
1797,1968.46716,1332.67324952504,2.15599999999995
1894,1785.15672,1301.34742814526,2.15599999999995
1779,1998.6525,1337.85769196094,2.15599999999995
2148,1144.23256,1216.87839895408,2.15599999999995
2006,1676.34312,1307.11153464149,2.15599999999995
1565,2700.93296,1560.79017283028,2.15599999999995
1673,2102.29138666667,1343.36872027497,2.15599999999995
1159,3724.71389333333,1950.43422006424,2.15599999999995
1982,913.712193333333,1091.23713878401,2.15599999999995
1725,2079.8179,1351.04288395672,2.15599999999995
605,4861.607,2449.55340942227,2.15599999999995
2208,822.887226666667,1178.17734104539,2.15599999999995
964,4269.4854,2188.48129880136,2.15599999999995
739,4392.2006,2226.96806839705,2.15599999999995
1593,2372.78156,1428.96302711757,2.15599999999995
1731,1948.14066,1303.0361690246,2.15599999999995
1706,1995.433,1312.64893035886,2.15599999999995
1278,3295.2196,1767.18393300076,2.15599999999995
1793,1809.64781,1273.74194759357,2.15599999999995
605,4609.9982,2324.7638806986,2.15599999999995
2361,421.33632,1199.1502506516,2.15599999999995
1290,3433.2022,1833.77870434827,2.15599999999995
914,4131.6782,2115.7835870166,2.15599999999995
