costF,latencyF,dist,time
1769,1208.52689333333,1071.20239123028,2.09699999999998
1834,1339.17666666667,1135.44596354741,2.09699999999998
1273,3606.8766,1912.46488906513,2.09699999999998
1804,1955.97802666667,1330.43846539429,2.09699999999998
1926,1848.85702666667,1334.89215903895,2.09699999999998
1479,2821.39943333333,1592.77554620964,2.09699999999998
1505,2487.25046666667,1453.56801388287,2.09699999999998
1312,2906.5086,1594.45415753119,2.09699999999998
1311,3056.67106666667,1662.97617314539,2.09699999999998
2075,1188.43326666667,1195.61685222734,2.09699999999998
1806,1985.00833333333,1341.8172456973,2.09699999999998
2281,907.248333333333,1227.40178205184,2.09699999999998
1729,2130.8464,1372.03747948015,2.09699999999998
1399,2976.34966666667,1644.37361465292,2.09699999999998
1375,2995.80896,1648.14261555366,2.09699999999998
1699,2233.25116,1403.03347640402,2.09699999999998
2099,1057.3388,1175.13470908503,2.09699999999998
2165,1052.239,1203.58131353069,2.09699999999998
2285,876.378333333333,1223.64864065794,2.09699999999998
510,5587.367,2805.29722100391,2.09699999999998
2174,1083.53042666667,1214.52811675075,2.09699999999998
609,5136.7406,2586.35771847633,2.09699999999998
740,4325.197,2194.02193977231,2.09699999999998
2215,839.958266666667,1184.45714250682,2.09699999999998
2252,903.22636,1213.19020122556,2.09699999999998
840,4134.2037,2109.33877276113,2.09699999999998
2087,1059.0896,1170.1751771453,2.09699999999998
617,5031.119,2534.40562026686,2.09699999999998
939,4049.4477,2078.4457940391,2.09699999999998
