costF,latencyF,dist,time
1230,2738.6085,1501.07265948989,2.15599999999995
1438,2697.0035,1528.20743675493,2.15599999999995
1766,2132.33946666667,1384.34349071178,2.15599999999995
1954,1401.23893333333,1202.24649597006,2.15599999999995
2068,1384.7338,1244.39861950085,2.15599999999995
1940,1775.53316,1314.92566351292,2.15599999999995
1302,3105.9054,1683.88333575616,2.15599999999995
2141,1561.02296,1324.82769461232,2.15599999999995
1696,2150.5417,1369.42009655902,2.15599999999995
1527,2191.64026666667,1335.57254187808,2.15599999999995
2121,1143.83586,1204.88603969649,2.15599999999995
1959,1695.7722,1295.50418315543,2.15599999999995
1461,2505.34033333333,1450.10785683572,2.15599999999995
864,4242.9546,2165.01499634882,2.15599999999995
2264,712.14356,1186.68071211778,2.15599999999995
2344,882.70312,1252.34787479934,2.15599999999995
629,4888.151,2464.22712015355,2.15599999999995
1516,2449.16133333333,1440.19505941861,2.15599999999995
724,4567.3406,2312.18382467789,2.15599999999995
1490,2578.8259,1489.16444881944,2.15599999999995
2036,1297.7685,1207.21778064194,2.15599999999995
955,4211.225,2159.07624926871,2.15599999999995
952,4013.7846,2062.56944217626,2.15599999999995
2250,745.262693333333,1185.10721899692,2.15599999999995
2455,603.121253333333,1263.99962877985,2.15599999999995
2256,860.947493333333,1207.34901605511,2.15599999999995
514,4842.935,2435.06752546131,2.15599999999995
