costF,latencyF,dist,time
1775,1488.53,1158.26881172938,2.06999999999994
1387,2452.28193333333,1408.67452597762,2.06999999999994
1673,1958.3144,1287.82027950791,2.06999999999994
977,3422.7853,1779.74634498122,2.06999999999994
1890,1173.15583333333,1112.24936606905,2.06999999999994
1301,2986.90446666667,1628.97201426185,2.06999999999994
1241,2648.315,1462.3314722751,2.06999999999994
1715,2141.7933,1371.90593153511,2.06999999999994
1229,2761.46213333333,1511.30027739641,2.06999999999994
1916,1740.56489333333,1294.2779983358,2.06999999999994
951,4141.087,2124.44125251612,2.06999999999994
936,3979.30033333333,2043.95004481927,2.06999999999994
2232,991.51672,1221.16024808781,2.06999999999994
2007,1678.06306,1308.04669577739,2.06999999999994
2288,709.75032,1197.77810097907,2.06999999999994
2241,619.51156,1162.52694301827,2.06999999999994
2399,474.242853333333,1222.71289393072,2.06999999999994
490,4943.4486,2483.8369542324,2.06999999999994
2300,485.272893333333,1175.31801877238,2.06999999999994
1502,3002.6894,1678.70095854446,2.06999999999994
737,4353.667,2207.80350953663,2.06999999999994
1376,3116.2402,1703.25636532614,2.06999999999994
