costF,latencyF,dist,time
1274,2548.22626666667,1424.47649209542,2.09699999999998
2131,1114.70926,1202.47013833294,2.09699999999998
1732,1976.2627,1313.91002920779,2.09699999999998
1686,2178.7377,1377.4518108995,2.09699999999998
1819,1806.18426666667,1281.70419804593,2.09699999999998
2013,1745.51122666667,1332.19541006747,2.09699999999998
2251,1013.97272,1234.41703618593,2.09699999999998
2168,1201.42116,1239.31803865026,2.09699999999998
954,3931.9266,2023.00289098827,2.09699999999998
2263,689.06792,1182.79157064687,2.09699999999998
940,3926.927,2018.93261795243,2.09699999999998
1265,3299.0478,1766.63107259869,2.09699999999998
1511,2881.5014,1626.81985159712,2.09699999999998
1173,3416.263,1806.01646484528,2.09699999999998
1721,2776.439,1633.2830832958,2.09699999999998
1176,3328.47553333333,1765.0584534229,2.09699999999998
1735,1922.98846666667,1295.00093078471,2.09699999999998
1713,2055.56523333333,1337.88241528252,2.09699999999998
1501,3058.1134,1703.30990774283,2.09699999999998
