costF,latencyF,dist,time
1566,1928.28626666667,1242.03904187985,2.11999999999989
1839,1372.07273333333,1147.2254121964,2.11999999999989
1167,2846.07682666667,1538.02164348303,2.11999999999989
1808,1297.72686666667,1112.7622185881,2.11999999999989
1542,2346.55373333333,1403.93005732307,2.11999999999989
1727,1477.3506,1136.34213546365,2.11999999999989
1644,1788.48126666667,1214.63999205707,2.11999999999989
1303,2556.5954,1434.74640958787,2.11999999999989
1248,2756.5302,1512.94107151535,2.11999999999989
1484,2376.10546,1400.72598650145,2.11999999999989
1827,1296.56793333333,1120.15818143558,2.11999999999989
1169,3242.4955,1723.39331462091,2.11999999999989
1760,1732.3266,1234.76267447105,2.11999999999989
1259,3464.61676,1843.13932555795,2.11999999999989
1860,1643.74679333333,1241.11880178668,2.11999999999989
957,4102.8916,2106.51183721755,2.11999999999989
975,4121.2254,2117.49402582423,2.11999999999989
2404,582.70188,1236.80611667265,2.11999999999989
2107,942.982066666667,1154.19497681879,2.11999999999989
2274,678.25984,1186.49825226976,2.11999999999989
2362,517.74014,1209.03875584772,2.11999999999989
2320,697.02756,1211.22328860119,2.11999999999989
2463,394.5476,1247.2005460897,2.11999999999989
835,4191.1414,2136.75520560931,2.11999999999989
785,4270.7062,2171.12623117119,2.11999999999989
