costF,latencyF,dist,time
1931,1312.055,1167.28845225002,2.16700000000014
1166,3545.2346,1866.02815955689,2.16700000000014
1618,2092.98536666667,1322.73502118535,2.16700000000014
1705,2055.1002,1335.14623094626,2.16700000000014
1466,2702.345,1537.19098512717,2.16700000000014
700,4301.0466,2178.81859360592,2.16700000000014
1717,2023.05562666667,1326.72934962143,2.16700000000014
1858,1667.4021,1248.23813464062,2.16700000000014
1739,1950.64989333333,1306.63269574519,2.16700000000014
739,4886.2862,2470.92663935569,2.16700000000014
1920,1146.98569333333,1118.25491064329,2.16700000000014
1508,2409.90886666667,1421.4187231107,2.16700000000014
1294,3183.7342,1718.32763583154,2.16700000000014
2242,900.3274,1208.01008141393,2.16700000000014
2124,835.722333333333,1141.25017178883,2.16700000000014
1173,3644.79548,1914.44920871699,2.16700000000014
2079,822.663893333333,1117.92406734473,2.16700000000014
2154,875.729146666667,1162.60671965217,2.16700000000014
1303,3060.73508,1663.27299547779,2.16700000000014
1398,3064.14273333333,1683.99633982971,2.16700000000014
987,3714.4196,1921.65826598176,2.16700000000014
1581,2837.8754,1624.27659174209,2.16700000000014
1715,2018.92226666667,1324.50671184053,2.16700000000014
2428,570.96216,1247.11484917708,2.16700000000014
1845,1806.1499,1290.9495014591,2.16700000000014
1946,1337.24156666667,1180.58576643346,2.16700000000014
822,4719.101,2395.07819539368,2.16700000000014
906,4220.0142,2158.0868754641,2.16700000000014
