x
57.989
56.956
54.473
58.289
55.643
59.169
55.003
56.729
60.59
54.553
54.89
54.98
55.05
57.546
56.983
55.897
56.95
56.427
56.944
58.27
57.58
55.92
56.813
58.103
58.833
59.16
56.87
56.977
54.093
54.594
56.44
57.134
59.0069999999999
53.86
57.3799999999999
56.977
55.1059999999999
57.487
54.487
58.767
66.68
67.723
66.816
67.07
67.216
67.58
67.183
67.467
67.007
66.877
67.547
67.663
67.1
66.987
67.623
67.09
67.26
67.21
67.526
67.49
67.653
66.917
67.744
66.26
66.927
67.617
66.25
66.73
66.863
67.19
66.907
66.8
61.147
66.5830000000001
67.3770000000001
66.143
66.707
63.4929999999999
67.0599999999999
65.34
