x
56.146
54.733
53.063
56.687
54.279
54.89
52.676
54.709
57.856
53.423
51.974
52.807
52.36
56.217
53.863
56.656
53.11
54.547
53.657
56.35
56.76
52.343
55.4
55.857
55.427
54.76
55.747
56.007
53.187
54.274
54.203
55.977
55.874
50.5940000000001
58.444
54.396
52.526
54.403
52.633
54.82
63.55
64.073
64.806
64.003
64.03
64.086
63.65
63.777
63.337
63.817
65.203
64.55
64.04
63.906
64.367
63.814
63.84
63.893
65.007
64.114
64.263
64.047
64.454
62.97
63.16
64.523
64.673
63.467
63.916
63.746
63.66
63.187
62.1030000000001
63.7199999999999
61.923
62.39
63.877
61.947
64.1669999999999
63.41
