x
26.956
26.789
27.116
27.126
26.866
26.679
26.769
27.069
27.247
27.28
26.98
27.354
26.76
27.06
27.053
27.033
27.283
27.21
27.22
27.06
26.75
27.15
27.033
26.644
27.037
26.957
26.91
27
27.146
27.017
27.04
26.996
27.32
27.317
27.117
27.093
27.567
27.46
27.157
27.093
23.963
24.19
23.98
24.183
23.95
23.99
23.997
24.31
23.956
23.873
23.974
23.993
24.09
23.883
23.92
24.047
24.277
24.217
24.414
24.026
24.013
24.324
24.157
23.906
24.266
24.426
24.197
24.246
24.554
24.15
24.307
24.354
20.826
21.066
24.157
23.83
24.343
21.583
23.066
22.207
