x
659.917
661.097
659.017
664.476
669.233
675.433
683.257
686.757
664.14
662.023
659.144
663.43
668.697
675.496
682.46
685.026
664.943
663.993
661.043
665.213
669.81
677.737
683.493
687
666.186
662.107
661.797
666.57
668.677
678.947
684.54
692.596
589.72
662.137
662.577
662.49
664.296
662.347
672.383
665.167
221.887
