x
23.556
23.706
24.633
24.223
24.109
25.123
24.529
24.546
23.423
23.007
23.953
23.94
24.107
24.07
25.306
23.487
24.497
23.35
23.907
23.977
23.4
24.263
23.867
24.483
24.32
24.356
23.804
24.117
24.834
24.176
23.453
24.29
24.68
23.483
24.323
24.676
23.857
24.26
23.997
24.807
25.573
26.257
25.93
25.923
25.947
25.886
25.917
26.133
25.633
25.68
25.927
26.13
26.147
25.42
26.024
26.277
25.796
25.997
25.81
25.753
26.887
25.94
25.81
25.934
25.88
26.04
26.013
25.486
25.726
25.714
25.874
25.71
26.067
25.81
24.083
25.927
24.71
25.577
24.603
24.677
