costF,latencyF
0.219564061669325,0.00597997556534178
0.143115364167996,0.0642942393862498
0.215523657628921,0.00912609832504564
0.18341307814992,0.0254834318574961
0.207442849548113,0.0205034018361426
0.184476342371079,0.020682821316033
0.239340776182881,0.00055973963209455
0.229133439659755,0.00246320315334393
0.211057947900053,0.0147138637792773
0.153535353535354,0.0341377762463511
0.242105263157895,0
0.180754917597023,0.0268922730882591
0.30622009569378,0.0350171179738369
0.354173312068049,0.0135951771790153
0.300797448165869,0.0388889245587656
0.350558213716108,0.0405293029226232
0.372248803827751,0.0160379692362374
0.297607655502392,0.0358295588658787
0.296969696969697,0.0366234514220272
0.316640085061138,0.0426432979829002
0.264114832535885,0.0320741153454425
0.309303561935141,0.030233153374842
0.283466241360978,0.0535650575351148
0.339819245082403,0.0176142210883957
0.283785220627326,0.0406584675095379
0.316427432216906,0.0258425086164551
0.344922913343966,0.0468043080016173
0.288463583200425,0.0341912414282314
0.335778841041999,0.0228551564413416
0.351834130781499,0.0408832273660562
0.340244550770867,0.0454905071757091
0.344710260499734,0.0240516430060448
0.298245614035088,0.0180826458360928
0.324189261031366,0.0243647452572341
0.297713981924508,0.0539797000353607
0.332057416267943,0.0407105455295459
0.32408293460925,0.0385356342464742
0.323976608187135,0.0337221825493927
0.337799043062201,0.0298522387246925
0.33237639553429,0.0272596728184521
0.367783094098884,0.0179830476136575
0.300797448165869,0.0370964736205012
0.333652312599681,0.0262713398009954
0.285273790536948,0.0555127120702979
0.352153110047847,0.0210462180933944
0.321212121212121,0.0256205627168778
0.311004784688995,0.0542945461471896
0.330887825624668,0.0444706657671516
0.326847421584264,0.0431035979253449
0.33056884635832,0.0505553918704546
0.3471557682084,0.0412433742213167
0.285699096225412,0.0504775919060135
