costF,latencyF,dist,time
334,1632.3,833.060515508927,1.87299999999982
796,1312.38677777778,767.459291181939,1.87299999999982
417,1604.83333333333,829.062577218659,1.87299999999982
927,1103.75,720.692906601002,1.87299999999982
603,1497.47888888889,807.16355571035,1.87299999999982
690,1411.30222222222,785.473418144972,1.87299999999982
607,1477.8,798.802516270448,1.87299999999982
709,1398.56344444444,784.005852678459,1.87299999999982
844,1170.24777777778,721.424954758606,1.87299999999982
844,1112.63444444444,698.264170454886,1.87299999999982
821,1202.66544444444,728.087421135119,1.87299999999982
626,1465.06122222222,796.599081228957,1.87299999999982
713,1378.88455555556,776.159071574513,1.87299999999982
738,1269.16322222222,734.067313780128,1.87299999999982
840,1131.62494444444,704.658607924591,1.87299999999982
520,1563.97666666667,824.078730140176,1.87299999999982
520,1506.36333333333,796.795220243431,1.87299999999982
524,1505.26666666667,796.932201912085,1.87299999999982
734,1230.54038888889,716.412180362467,1.87299999999982
417,1547.22,801.214504424377,1.87299999999982
693,1325.60238888889,747.908867013209,1.87299999999982
