costF,latencyF,dist,time
500,1538.33555555556,808.776279555481,1.95000000000005
927,1103.75,720.692906601002,1.95000000000005
603,1497.47888888889,807.16355571035,1.95000000000005
587,1452.15888888889,783.156184706954,1.95000000000005
607,1477.8,798.802516270448,1.95000000000005
821,1202.66544444444,728.087421135119,1.95000000000005
844,1170.24777777778,721.424954758606,1.95000000000005
417,1604.83333333333,829.062577218659,1.95000000000005
713,1378.88455555556,776.159071574513,1.95000000000005
334,1632.3,833.060515508927,1.95000000000005
796,1312.38677777778,767.459291181939,1.95000000000005
709,1398.56344444444,784.005852678459,1.95000000000005
690,1411.30222222222,785.473418144972,1.95000000000005
