costF,latencyF,dist,time
713,1321.27122222222,750.687458712447,1.95000000000005
607,1477.8,798.802516270448,1.95000000000005
520,1563.97666666667,824.078730140176,1.95000000000005
927,1103.75,720.692906601002,1.95000000000005
844,1170.24777777778,721.424954758606,1.95000000000005
500,1538.33555555556,808.776279555481,1.95000000000005
844,1112.63444444444,698.264170454886,1.95000000000005
796,1312.38677777778,767.459291181939,1.95000000000005
587,1452.15888888889,783.156184706954,1.95000000000005
690,1411.30222222222,785.473418144972,1.95000000000005
417,1604.83333333333,829.062577218659,1.95000000000005
709,1398.56344444444,784.005852678459,1.95000000000005
524,1505.26666666667,796.932201912085,1.95000000000005
