costF,latencyF,dist,time
334,1632.3,833.060515508927,1.89700000000016
709,1398.56344444444,784.005852678459,1.89700000000016
844,1170.24777777778,721.424954758606,1.89700000000016
713,1378.88455555556,776.159071574513,1.89700000000016
630,1406.35122222222,770.506937062532,1.89700000000016
626,1465.06122222222,796.599081228957,1.89700000000016
927,1103.75,720.692906601002,1.89700000000016
796,1312.38677777778,767.459291181939,1.89700000000016
607,1477.8,798.802516270448,1.89700000000016
690,1411.30222222222,785.473418144972,1.89700000000016
437,1591.44333333333,825.175872649448,1.89700000000016
603,1497.47888888889,807.16355571035,1.89700000000016
520,1563.97666666667,824.078730140176,1.89700000000016
417,1604.83333333333,829.062577218659,1.89700000000016
543,1492.52788888889,794.117198389369,1.89700000000016
840,1131.62494444444,704.658607924591,1.89700000000016
