costF,latencyF,dist,time
417,1604.83333333333,829.062577218659,1.88699999999994
334,1632.3,833.060515508927,1.88699999999994
796,1312.38677777778,767.459291181939,1.88699999999994
927,1103.75,720.692906601002,1.88699999999994
844,1170.24777777778,721.424954758606,1.88699999999994
713,1378.88455555556,776.159071574513,1.88699999999994
709,1398.56344444444,784.005852678459,1.88699999999994
690,1411.30222222222,785.473418144972,1.88699999999994
520,1563.97666666667,824.078730140176,1.88699999999994
603,1497.47888888889,807.16355571035,1.88699999999994
630,1406.35122222222,770.506937062532,1.88699999999994
626,1407.44788888889,770.192436982114,1.88699999999994
693,1325.60238888889,747.908867013209,1.88699999999994
761,1197.71444444444,709.514074989155,1.88699999999994
