costF,latencyF,dist,time
520,1506.36333333333,796.795220243431,1.89999999999986
524,1505.26666666667,796.932201912085,1.89999999999986
707,1161.80877777778,680.008940404737,1.89999999999986
587,1452.15888888889,783.156184706954,1.89999999999986
821,1202.66544444444,728.087421135119,1.89999999999986
927,1103.75,720.692906601002,1.89999999999986
796,1312.38677777778,767.459291181939,1.89999999999986
844,1170.24777777778,721.424954758606,1.89999999999986
840,1131.62494444444,704.658607924591,1.89999999999986
690,1411.30222222222,785.473418144972,1.89999999999986
417,1604.83333333333,829.062577218659,1.89999999999986
626,1465.06122222222,796.599081228957,1.89999999999986
757,1198.12272222222,708.616090966256,1.89999999999986
709,1398.56344444444,784.005852678459,1.89999999999986
437,1591.44333333333,825.175872649448,1.89999999999986
