costF,latencyF,dist,time
927,1103.75,720.692906601002,1.846
844,1170.24777777778,721.424954758606,1.846
334,1632.3,833.060515508927,1.846
417,1604.83333333333,829.062577218659,1.846
437,1591.44333333333,825.175872649448,1.846
796,1312.38677777778,767.459291181939,1.846
757,1198.12272222222,708.616090966256,1.846
607,1477.8,798.802516270448,1.846
693,1325.60238888889,747.908867013209,1.846
520,1563.97666666667,824.078730140176,1.846
709,1398.56344444444,784.005852678459,1.846
738,1269.16322222222,734.067313780128,1.846
603,1497.47888888889,807.16355571035,1.846
844,1112.63444444444,698.264170454886,1.846
626,1465.06122222222,796.599081228957,1.846
