x
4.403
4.493
4.473
4.603
4.506
4.433
4.416
4.369
4.1
4.263
4.263
4.284
4.21
4.173
4.12
4.143
4.287
4.267
4.453
4.423
4.374
4.31
4.264
4.4
4.11
4.247
4.177
4.407
4.3
4.25
4.277
4.173
4.154
4.08
4.153
4.24
4.193
4.217
4.317
4.3
1.49
1.573
1.563
1.52
1.573
1.476
1.5
1.5
1.494
1.57
1.603
1.546
1.59
1.504
1.507
1.517
1.463
1.51
1.477
1.537
1.586
1.507
1.553
1.584
1.597
1.697
1.676
1.703
1.796
1.73
1.747
1.64
1.433
1.483
1.207
1.41
1.507
1.487
1.21
1.526
