costF,latencyF,dist,time
5715,4192.03576964286,3543.81111566225,3.61400000000003
6443,2971.16884571429,3547.53764284973,3.61400000000003
5949,5696.14435305556,4118.1507224374,3.61400000000003
5107,6411.91043833333,4098.59867726788,3.61400000000003
5917,5919.93361297619,4184.98814162135,3.61400000000003
6542,3168.82889559524,3634.5302505812,3.61400000000003
4672,6788.2230925,4120.30207489543,3.61400000000003
6456,4388.51490833333,3903.17175834807,3.61400000000003
6619,3175.85732261905,3670.73666767425,3.61400000000003
5822,5772.49622857143,4099.31081734696,3.61400000000003
4406,7078.81827214286,4169.00779952567,3.61400000000003
5500,6349.64988452381,4200.23968530467,3.61400000000003
6793,2882.85647400794,3689.70562679902,3.61400000000003
5025,6635.39232297619,4161.70206405418,3.61400000000003
3695,7825.057335,4326.79290283338,3.61400000000003
3937,7566.25869333333,4264.62892918136,3.61400000000003
4860,6457.27464166667,4040.91560781438,3.61400000000003
3332,7998.69516666667,4332.47470763698,3.61400000000003
6903,2525.83423027778,3675.29752397146,3.61400000000003
