costF,latencyF,dist,time
5351,5525.32128833333,3845.85414242758,3.63400000000001
6835,3301.05333694444,3795.20019674035,3.63400000000001
7020,2718.76748571429,3764.0435917168,3.63400000000001
6677,3003.20692793651,3660.6550251289,3.63400000000001
6959,2702.07862738095,3732.58991547923,3.63400000000001
6582,3007.27376865079,3618.23228661508,3.63400000000001
7529,2305.08175480159,3936.97989886662,3.63400000000001
6210,5155.93716071429,4035.70898372375,3.63400000000001
5800,5358.59483138889,3948.24450126217,3.63400000000001
7475,2276.22295416667,3906.94304850593,3.63400000000001
7219,2572.33130515873,3831.80275273596,3.63400000000001
6776,2989.69082674603,3703.12122538303,3.63400000000001
6726,3465.77518936508,3783.20874599917,3.63400000000001
7200,2797.65678571429,3862.21709289668,3.63400000000001
4172,9269.92090333333,5082.74083428558,3.63400000000001
7469,2014.95389087302,3868.00983007878,3.63400000000001
4610,6735.31318230159,4080.94791879551,3.63400000000001
4780,6298.93279166667,3953.63612115271,3.63400000000001
4327,7225.45830333333,4211.00275151919,3.63400000000001
5524,5931.85746857143,4052.82336857427,3.63400000000001
4899,6849.94317142857,4210.75772432352,3.63400000000001
