costF,latencyF,dist,time
6450,3221.72259829365,3604.92706238129,3.66599999999994
6031,4015.83615666667,3622.84077200445,3.66599999999994
6669,2862.53563380952,3628.69367868208,3.66599999999994
5083,6586.52392380952,4159.90343634667,3.66599999999994
6998,2623.55524103175,3736.81167918405,3.66599999999994
6326,5371.74871051587,4149.51684563784,3.66599999999994
5192,6637.13017333333,4213.32294447541,3.66599999999994
3908,8872.08414,4847.32763972169,3.66599999999994
4106,8647.81984666667,4786.54426753796,3.66599999999994
6590,3453.65175218254,3720.07427430399,3.66599999999994
5068,6852.40942666667,4261.45922632935,3.66599999999994
6708,3074.9608984127,3689.60189338792,3.66599999999994
5442,6211.23857047619,4129.00861525412,3.66599999999994
6075,6091.48332071429,4301.5053773807,3.66599999999994
7187,2489.87914904762,3803.04046707572,3.66599999999994
6173,5608.56037551587,4170.18819976409,3.66599999999994
6841,3138.91633373016,3763.37869308146,3.66599999999994
6436,4028.42109420635,3796.38882730177,3.66599999999994
5427,6438.51136011905,4210.30751651177,3.66599999999994
3873,8425.31761857143,4636.43467477463,3.66599999999994
6600,3030.34488571429,3631.2184637658,3.66599999999994
6663,3442.86642277778,3749.96327332318,3.66599999999994
