costF,latencyF,dist,time
6318,5122.71145178571,4066.91826258706,3.50399999999991
5468,5928.01631706349,4032.38147548601,3.50399999999991
7129,2523.19592222222,3781.17569883756,3.50399999999991
7309,2603.53855940476,3879.42953378159,3.50399999999991
3279,8443.34498333333,4528.84961959381,3.50399999999991
7064,2844.489725,3807.59825203601,3.50399999999991
7302,2617.69012420635,3878.51471527334,3.50399999999991
6840,2787.54394357143,3693.10171933233,3.50399999999991
6570,3481.51494523809,3717.72263334411,3.50399999999991
6300,4883.41190726191,3985.52731316658,3.50399999999991
7000,2736.38912123016,3757.91915236301,3.50399999999991
4294,8013.35696,4545.66622642876,3.50399999999991
6661,3503.68373369048,3763.13435535217,3.50399999999991
4951,7065.24139333333,4313.64222398169,3.50399999999991
7516,2325.86845952381,3933.82511339179,3.50399999999991
5470,5541.79967369048,3893.34186860452,3.50399999999991
5175,5939.07484206349,3938.6937866389,3.50399999999991
4025,7610.59791761905,4304.70166398519,3.50399999999991
