costF,latencyF,dist,time
6041,3213.47791238095,3421.26151051627,3.57299999999987
5844,5580.80255583333,4040.34940219271,3.57299999999987
6950,2569.36617154762,3704.86647949333,3.57299999999987
6374,3503.37730190476,3636.67184797795,3.57299999999987
5678,5282.65207095238,3877.69573660497,3.57299999999987
6638,2997.82731269841,3641.77197929664,3.57299999999987
6556,3136.45741214286,3633.81690162651,3.57299999999987
6041,5023.90930357143,3928.52853147688,3.57299999999987
5815,5484.30705793651,3996.61884928161,3.57299999999987
7129,2354.90025583333,3753.93780632165,3.57299999999987
4755,7063.62435880952,4257.48793546051,3.57299999999987
7165,2586.4164852381,3808.76539166931,3.57299999999987
7145,2335.22644222222,3758.46735839404,3.57299999999987
6869,2544.80264857143,3662.62138092979,3.57299999999987
5177,6515.44348857143,4160.89932745217,3.57299999999987
6762,3240.044,3749.08419223735,3.57299999999987
5415,5593.90713666667,3892.75037902671,3.57299999999987
4017,8276.77788285714,4600.03644339241,3.57299999999987
7098,2200.6047375,3715.65153138408,3.57299999999987
4485,7085.34011190476,4192.76965445774,3.57299999999987
4712,6285.70831095238,3927.88343037239,3.57299999999987
