costF,latencyF,dist,time
12409,8305.04277795889,7465.87263057252,6.44699999999989
11786,10399.2568471717,7858.98115173729,6.44699999999989
12551,8624.08908820346,7614.17286383213,6.44699999999989
14558,6898.76193188552,8054.94072282399,6.44699999999989
14525,6453.38010929589,7947.03938323977,6.44699999999989
14512,6944.65095646465,8044.04004383254,6.44699999999989
12690,9931.48956912458,8057.14876773462,6.44699999999989
13856,7428.29584772727,7860.79377673404,6.44699999999989
13601,7793.72498919192,7837.8783833247,6.44699999999989
13359,7931.84201161135,7768.15613091618,6.44699999999989
11858,10615.4442533309,7957.69785640886,6.44699999999989
13533,8098.31473152958,7885.50554008602,6.44699999999989
13024,9638.24363079365,8101.23935405155,6.44699999999989
11086,13188.0207699519,8614.28011833668,6.44699999999989
13339,8055.81515287749,7791.42282861947,6.44699999999989
12977,8746.31013570467,7824.64807499242,6.44699999999989
12033,11678.8143106854,8384.32753271648,6.44699999999989
9964,13985.7246840476,8586.06124684041,6.44699999999989
11060,12821.9803636508,8466.50430292583,6.44699999999989
