costF,latencyF,dist,time
13405,7637.59825272894,7714.06073462752,7.13999999999987
13397,7491.34269819014,7674.63068202188,7.13999999999987
13232,7829.4758599014,7687.43319061666,7.13999999999987
11737,11782.5002429101,8315.41461645442,7.13999999999987
11309,12917.6994204762,8584.29436992015,7.13999999999987
12054,10144.2044338721,7877.24253143493,7.13999999999987
9659,13611.1789532804,8345.06551050116,7.13999999999987
13933,6826.59351987013,7757.75205980336,7.13999999999987
13230,10386.8460438384,8410.10509355265,7.13999999999987
14294,6151.43590044252,7780.72296829242,7.13999999999987
12944,9470.40598569264,8019.28496709406,7.13999999999987
14543,6107.29820036316,7886.66501615479,7.13999999999987
13691,6924.77497466478,7671.31001605566,7.13999999999987
13450,7661.32893492878,7739.48417288221,7.13999999999987
13946,7168.40163639731,7840.23115125925,7.13999999999987
12806,9259.88709454545,7901.56859433191,7.13999999999987
14626,6223.29070332612,7947.47166050476,7.13999999999987
13924,7480.86527611111,7903.1816580306,7.13999999999987
12384,11411.3135290813,8419.93961467352,7.13999999999987
11211,12537.8181030808,8409.56901074515,7.13999999999987
11939,11446.2163870611,8269.75801610038,7.13999999999987
