costF,latencyF,dist,time
12345,10383.4657261616,8065.59646719282,6.404
13784,7824.86921693122,7925.07467255164,6.404
13089,8901.02919865079,7914.38945521438,6.404
14421,6671.46203444444,7944.70966551065,6.404
12636,9559.38970659045,7922.28545879387,6.404
13925,7531.72584661616,7915.68883971234,6.404
12440,10336.0766961279,8086.84242254415,6.404
15052,6240.70083196248,8147.22423396547,6.404
9778,14148.9489604233,8599.44824806602,6.404
12944,8464.98208255411,7733.0953967018,6.404
12993,8212.71979362193,7685.48657224365,6.404
13470,8378.63618392681,7931.62096142093,6.404
15685,5576.70898379972,8323.44442058083,6.404
14423,6900.1472153367,7994.2942245285,6.404
12050,12045.1324505556,8518.91594851461,6.404
11722,12910.4278236508,8719.00840964293,6.404
10904,13083.5877314286,8515.83061019282,6.404
14182,6833.51974510101,7871.24698041367,6.404
13221,9191.18949856181,8050.97518003988,6.404
11746,10404.1551706349,7845.6191727398,6.404
11421,11056.254181847,7947.95567321576,6.404
12928,9096.94236668591,7903.91587162346,6.404
12491,9397.43822240981,7815.6401872145,6.404
9728,14250.6165402646,8627.1961809394,6.404
