costF,latencyF,dist,time
12963,8394.24758188034,7721.76730849072,6.24599999999987
11890,9571.43457804233,7631.9142402438,6.24599999999987
12895,8673.19154878547,7770.22002008186,6.24599999999987
12156,8988.12391046176,7559.01295523785,6.24599999999987
11820,9614.36278709716,7618.20798813472,6.24599999999987
12012,10053.9813398725,7832.15622901039,6.24599999999987
11092,12492.7286616402,8353.15409610895,6.24599999999987
12936,8231.85558002405,7666.54326098753,6.24599999999987
12369,8951.89514943963,7634.27448692017,6.24599999999987
10905,12551.1760056614,8313.40850862463,6.24599999999987
12433,8811.28780212362,7619.35498798705,6.24599999999987
14117,7284.31768304196,7942.77931689339,6.24599999999987
11766,12210.3112750265,8478.36153736437,6.24599999999987
10896,12724.4145966114,8376.06027357814,6.24599999999987
13829,7706.6718390861,7915.7127258915,6.24599999999987
12787,8434.37973136123,7659.08170822059,6.24599999999987
12294,8966.12134679894,7608.11684987691,6.24599999999987
11057,12214.2374456614,8237.79165460921,6.24599999999987
14673,6508.10211515873,8025.77600829561,6.24599999999987
