costF,latencyF,dist,time
13617,7988.02217105247,7893.52879270776,6.29000000000019
14245,6880.6948758473,7909.86704968091,6.29000000000019
14270,7176.37281189514,7986.4451844251,6.29000000000019
12958,8843.93635504477,7844.18533456602,6.29000000000019
14648,6476.32119285714,8007.91234019595,6.29000000000019
11037,12159.3241395584,8210.73280120063,6.29000000000019
14078,6980.02754788563,7856.69887053784,6.29000000000019
14119,7676.57114381637,8035.48233658183,6.29000000000019
14195,7201.03454653162,7958.53195539764,6.29000000000019
13728,8251.53621593555,8008.52411376303,6.29000000000019
12136,10200.1224733853,7926.61646719551,6.29000000000019
13602,8308.84599722463,7969.49380145307,6.29000000000019
13357,9296.74306761664,8136.93555131903,6.29000000000019
12918,9493.30908392015,8015.57298892039,6.29000000000019
12000,9729.07780412698,7724.23062380255,6.29000000000019
14114,7456.43195050505,7981.28080937691,6.29000000000019
11780,10463.1437422222,7877.90862111265,6.29000000000019
14237,6745.93443221982,7877.17906937199,6.29000000000019
