costF,latencyF,dist,time
12735,8270.06216685648,7592.33418066656,6.34400000000005
14021,6825.73579703112,7797.10058564836,6.34400000000005
13040,8733.6680119721,7847.26954015447,6.34400000000005
13508,8069.77043720539,7867.45287417081,6.34400000000005
12942,8441.04874039202,7725.71465687275,6.34400000000005
12187,9669.94389944204,7778.66929523226,6.34400000000005
14421,6825.86297398731,7977.4313901727,6.34400000000005
13822,7520.74385583213,7867.8026180287,6.34400000000005
13732,7705.26041999519,7873.03724968872,6.34400000000005
8784,14555.5557982275,8500.33617857721,6.34400000000005
12951,8708.33050723906,7803.25927454853,6.34400000000005
10586,12722.8670191029,8275.48701264429,6.34400000000005
8781,15273.0402849206,8808.68492660523,6.34400000000005
9586,14585.4057493651,8726.76138200209,6.34400000000005
9956,13848.6224916667,8527.98746652304,6.34400000000005
12398,11893.1962941029,8590.08908699531,6.34400000000005
