costF,latencyF,dist,time
13712,7502.46737316054,7815.1449232458,6.827
12477,9474.01042585137,7833.1411730726,6.827
12707,8471.95779856421,7636.12987613249,6.827
12895,8282.91637899471,7663.02369729826,6.827
13145,8192.26748046176,7744.4217258526,6.827
11286,12670.5516181217,8484.05378205911,6.827
12241,11703.4744789033,8467.78300203692,6.827
13415,8199.82689820106,7861.28784233954,6.827
13017,9012.26253393458,7916.17276498816,6.827
13225,8306.99342031432,7808.75733848135,6.827
11312,12274.0671285979,8345.86825736734,6.827
14449,6767.09495965849,7977.5806983232,6.827
13613,7926.54028577922,7876.29052762277,6.827
13512,8027.47022393421,7858.34623499357,6.827
12959,8962.1253982129,7878.06087583253,6.827
12338,10772.8664157792,8189.64124385531,6.827
12833,8781.82994160414,7775.06312069643,6.827
14486,6309.11038807785,7900.14350959765,6.827
12674,11143.8534395887,8438.24249300519,6.827
13400,7777.28584237133,7746.71180362916,6.827
13600,6830.70852730159,7609.51015152997,6.827
