costF,latencyF,dist,time
10317,14136.7464925132,8750.54413156098,6.46000000000004
12887,8459.49750961761,7707.75367917311,6.46000000000004
12816,8589.71309569505,7714.15949838923,6.46000000000004
13036,9110.50577108169,7952.02193478037,6.46000000000004
10325,14196.0271847619,8776.85611182186,6.46000000000004
8945,14443.592601164,8494.56285261932,6.46000000000004
11226,12352.2274411664,8345.66652158928,6.46000000000004
13938,8768.67090476431,8233.42931948863,6.46000000000004
13990,7210.65678656085,7869.46108849863,6.46000000000004
13249,11088.4743407263,8638.43539370623,6.46000000000004
14099,7295.06484998317,7937.25034513622,6.46000000000004
13231,8043.41655471381,7742.02671902913,6.46000000000004
13179,8846.33864513708,7936.36800470539,6.46000000000004
13984,7638.45667672957,7967.09288891303,6.46000000000004
14281,6795.09204076479,7907.59503329655,6.46000000000004
