costF,latencyF,dist,time
11722,9006.74837729752,7391.32600302462,6.2199999999998
12560,8009.22182310005,7448.17484709546,6.2199999999998
11124,9608.52118119529,7349.60977347571,6.2199999999998
10721,9896.65508396825,7295.26597957598,6.2199999999998
11550,9429.71186632479,7455.23248936454,6.2199999999998
11111,9684.26219206349,7369.51923812928,6.2199999999998
12440,8721.03529309524,7596.21709443939,6.2199999999998
13485,7580.86631144411,7734.90075941489,6.2199999999998
13269,8053.00725643912,7760.7552285886,6.2199999999998
13551,7678.72935958283,7787.69037612756,6.2199999999998
13941,7296.095720481,7867.40894072536,6.2199999999998
10250,11151.6363884921,7573.33305323918,6.2199999999998
13699,7659.11914306527,7847.36750521582,6.2199999999998
14492,6888.95929074074,8023.02661265503,6.2199999999998
10249,12644.9051497884,8138.42164131265,6.2199999999998
13750,7492.42451489658,7829.41449138158,6.2199999999998
9579,12863.0720517196,8018.97536484134,6.2199999999998
14093,7092.19022084656,7888.46960963709,6.2199999999998
10488,10934.3250261111,7575.57931409605,6.2199999999998
8842,14252.4382208995,8386.19340405043,6.2199999999998
9615,13119.0638531746,8132.62044767356,6.2199999999998
9054,13721.1596994444,8219.56719507874,6.2199999999998
13478,7607.51244285714,7738.39016799079,6.2199999999998
9371,13686.7964892593,8293.73316333483,6.2199999999998
