costF,latencyF,dist,time
12025,10366.4075150821,7938.24649668854,6.29300000000012
12710,8444.36744714082,7629.73527690069,6.29300000000012
12512,9822.0089221238,7953.33268614924,6.29300000000012
11239,12741.8319656085,8495.13688588656,6.29300000000012
10862,13295.4416812266,8584.16876434312,6.29300000000012
11696,11851.2107872975,8325.37706540907,6.29300000000012
11733,12092.7385964358,8424.63078956176,6.29300000000012
11288,13388.793585772,8756.12268190678,6.29300000000012
14299,8194.29175251249,8240.26423006711,6.29300000000012
9748,13737.1825665873,8422.19818200317,6.29300000000012
11064,12692.0580101323,8418.73554241614,6.29300000000012
10622,12583.1582439153,8233.51011706755,6.29300000000012
15117,5692.14926209235,8076.57495820379,6.29300000000012
14842,6281.63285473064,8058.28572528971,6.29300000000012
13724,8616.06134357753,8102.23254844446,6.29300000000012
14013,7545.00246864931,7957.56293176379,6.29300000000012
9777,13706.616545291,8418.15101610272,6.29300000000012
14559,6896.95627465849,8055.00600332723,6.29300000000012
12309,11378.9663453439,8381.41330696186,6.29300000000012
13871,7480.01172166149,7879.64492150809,6.29300000000012
