costF,latencyF,dist,time
13362,7860.32592770082,7751.25421608796,7.29600000000005
13297,8041.11229301347,7769.64760959035,7.29600000000005
12809,8717.88627007937,7747.12885555091,7.29600000000005
11143,12111.054717672,8228.67084307126,7.29600000000005
10061,13524.8466869048,8428.303490387,7.29600000000005
14088,7334.00603333333,7941.3378674026,7.29600000000005
11505,10378.937918771,7747.37660956442,7.29600000000005
12962,8513.71710594276,7753.97999352627,7.29600000000005
10998,10839.9644199206,7721.08853441575,7.29600000000005
11109,10795.8222463709,7745.31566456842,7.29600000000005
11054,12791.9477176046,8453.17754471551,7.29600000000005
14632,6847.92513088319,8077.5847658533,7.29600000000005
12168,10111.0665231481,7910.33959820195,7.29600000000005
14318,7261.85949599919,8027.13721291149,7.29600000000005
13983,8248.59043563048,8117.31995757797,7.29600000000005
12825,8709.23366993266,7751.31240690066,7.29600000000005
13045,8797.27183314093,7867.08358774354,7.29600000000005
12498,10981.1695879125,8318.44470917631,7.29600000000005
12898,8460.15947409091,7712.53366811209,7.29600000000005
12682,9186.07951755892,7829.70594759017,7.29600000000005
15180,6243.66536169941,8206.94457683377,7.29600000000005
