costF,latencyF,dist,time
12140,8847.33806849687,7510.9085818274,6.47700000000009
13296,8174.03415003848,7803.82038308794,6.47700000000009
13313,8369.34402326599,7862.59957615448,6.47700000000009
14008,7362.87946118567,7912.58582828568,6.47700000000009
10159,12803.4355059524,8172.10563066646,6.47700000000009
13953,7485.55149589466,7917.06527378818,6.47700000000009
12385,12132.2393818731,8668.61375046601,6.47700000000009
12527,9018.43811922559,7717.80336479074,6.47700000000009
12730,9168.31419328486,7843.96081623928,6.47700000000009
11511,11948.1911490019,8295.51675203371,6.47700000000009
14035,7178.17045652033,7882.05804506129,6.47700000000009
12313,11702.3096656614,8493.43894590159,6.47700000000009
14397,6901.51986654161,7982.86579913925,6.47700000000009
12815,9211.78363452381,7891.15300081808,6.47700000000009
13146,9077.91081172438,7987.8936633136,6.47700000000009
11272,12352.7703587302,8361.35335241136,6.47700000000009
15519,5760.64762134292,8276.84151740994,6.47700000000009
14909,6436.82721043826,8119.59090005522,6.47700000000009
15179,5865.41825600621,8136.41770556753,6.47700000000009
10629,13070.5014499832,8423.384847465,6.47700000000009
13187,8617.57921263107,7876.54176155328,6.47700000000009
13179,8904.83977555796,7952.70728161736,6.47700000000009
