x
847.356
845.633
842.787
843.417
853.03
844.48
841.996
840.807
856.483
853.33
851
850.06
850.547
852.603
855.696
842.677
857.583
853.053
859.377
858.81
852.157
855.987
853.886
853.586
830.793
834.323
838.036
846.62
855.59
862.763
852.339
856.843
718.3
817.707
826.643
823.367
817.477
824.11
832.517
840.38
237.964
