x
5.593
5.673
5.546
5.546
5.593
5.646
5.576
5.506
5.753
5.86
5.91
5.794
5.74
5.787
5.777
5.687
5.847
5.733
5.83
5.82
5.846
5.827
5.8
5.746
5.617
5.694
5.68
5.657
5.72
5.693
5.707
5.677
5.64700000000001
5.68000000000001
5.59
5.687
5.643
5.74
5.657
5.557
3.093
3.057
3.047
3.153
3.11
3.074
3.044
3.1
3.12
3.077
3.173
3.093
3.143
3.14
3.15
3.103
3.09
3.104
3.12
3.104
3.117
3.09
3.087
3.14
3.21700000000001
3.196
3.273
3.253
3.264
3.237
3.273
3.223
3.043
3.11
3.107
3.103
3.104
2.977
2.853
3.013
